pokemon_id,move_id,name,TM
157,528,Wild Charge,TM93
157,249,Rock Smash,TM94
157,15,Cut,HM01
157,70,Strength,HM04
248,468,Hone Claws,TM01
248,337,Dragon Claw,TM02
248,46,Roar,TM05
248,92,Toxic,TM06
248,237,Hidden Power,TM10
248,241,Sunny Day,TM11
248,269,Taunt,TM12
248,58,Ice Beam,TM13
248,59,Blizzard,TM14
248,63,Hyper Beam,TM15
248,182,Protect,TM17
248,240,Rain Dance,TM18
248,218,Frustration,TM21
248,479,Smack Down,TM23
248,85,Thunderbolt,TM24
248,9,Thunder,TM25
248,89,Earthquake,TM26
248,216,Return,TM27
248,91,Dig,TM28
248,280,Brick Break,TM31
248,104,Double Team,TM32
248,53,Flamethrower,TM35
248,201,Sandstorm,TM37
248,126,Fire Blast,TM38
248,317,Rock Tomb,TM39
248,332,Aerial Ace,TM40
248,259,Torment,TM41
248,263,Facade,TM42
248,156,Rest,TM44
248,213,Attract,TM45
248,496,Round,TM48
248,411,Focus Blast,TM52
248,374,Fling,TM56
248,510,Incinerate,TM59
248,421,Shadow Claw,TM65
248,371,Payback,TM66
248,514,Retaliate,TM67
248,416,Giga Impact,TM68
248,397,Rock Polish,TM69
248,444,Stone Edge,TM71
248,86,Thunder Wave,TM73
248,523,Bulldoze,TM78
248,157,Rock Slide,TM80
248,525,Dragon Tail,TM82
248,207,Swagger,TM87
248,214,Sleep Talk,TM88
248,164,Substitute,TM90
248,249,Rock Smash,TM94
248,555,Snarl,TM95
248,399,Dark Pulse,TM97
248,612,Power-Up Punch,TM98
248,590,Confide,TM100
248,15,Cut,HM01
248,57,Surf,HM03
248,70,Strength,HM04
697,468,Hone Claws,TM01
697,337,Dragon Claw,TM02
697,46,Roar,TM05
697,92,Toxic,TM06
697,237,Hidden Power,TM10
697,241,Sunny Day,TM11
697,63,Hyper Beam,TM15
697,182,Protect,TM17
697,218,Frustration,TM21
697,89,Earthquake,TM26
697,216,Return,TM27
697,91,Dig,TM28
697,280,Brick Break,TM31
697,104,Double Team,TM32
697,201,Sandstorm,TM37
697,317,Rock Tomb,TM39
697,332,Aerial Ace,TM40
697,263,Facade,TM42
697,156,Rest,TM44
697,213,Attract,TM45
697,496,Round,TM48
697,416,Giga Impact,TM68
697,397,Rock Polish,TM69
697,444,Stone Edge,TM71
697,523,Bulldoze,TM78
697,157,Rock Slide,TM80
697,525,Dragon Tail,TM82
697,207,Swagger,TM87
697,214,Sleep Talk,TM88
697,164,Substitute,TM90
697,249,Rock Smash,TM94
697,399,Dark Pulse,TM97
697,590,Confide,TM100
697,70,Strength,HM04
236,92,Toxic,TM06
236,339,Bulk Up,TM08
236,237,Hidden Power,TM10
236,241,Sunny Day,TM11
236,182,Protect,TM17
236,240,Rain Dance,TM18
236,218,Frustration,TM21
236,89,Earthquake,TM26
236,216,Return,TM27
236,280,Brick Break,TM31
236,104,Double Team,TM32
236,263,Facade,TM42
236,156,Rest,TM44
236,213,Attract,TM45
236,168,Thief,TM46
236,490,Low Sweep,TM47
236,496,Round,TM48
236,514,Retaliate,TM67
236,523,Bulldoze,TM78
236,157,Rock Slide,TM80
236,526,Work Up,TM83
236,207,Swagger,TM87
236,164,Substitute,TM90
236,249,Rock Smash,TM94
236,70,Strength,HM04
696,468,Hone Claws,TM01
696,337,Dragon Claw,TM02
696,46,Roar,TM05
696,92,Toxic,TM06
696,237,Hidden Power,TM10
696,241,Sunny Day,TM11
696,182,Protect,TM17
696,218,Frustration,TM21
696,89,Earthquake,TM26
696,216,Return,TM27
696,91,Dig,TM28
696,280,Brick Break,TM31
696,104,Double Team,TM32
696,201,Sandstorm,TM37
696,317,Rock Tomb,TM39
696,332,Aerial Ace,TM40
696,263,Facade,TM42
696,156,Rest,TM44
696,213,Attract,TM45
696,496,Round,TM48
696,397,Rock Polish,TM69
696,444,Stone Edge,TM71
696,523,Bulldoze,TM78
696,157,Rock Slide,TM80
696,525,Dragon Tail,TM82
696,207,Swagger,TM87
696,214,Sleep Talk,TM88
696,164,Substitute,TM90
696,249,Rock Smash,TM94
696,399,Dark Pulse,TM97
696,590,Confide,TM100
696,70,Strength,HM04
197,92,Toxic,TM06
197,237,Hidden Power,TM10
197,241,Sunny Day,TM11
197,269,Taunt,TM12
197,63,Hyper Beam,TM15
197,182,Protect,TM17
197,240,Rain Dance,TM18
197,218,Frustration,TM21
197,216,Return,TM27
197,91,Dig,TM28
197,94,Psychic,TM29
197,247,Shadow Ball,TM30
197,104,Double Team,TM32
197,259,Torment,TM41
197,263,Facade,TM42
197,156,Rest,TM44
197,213,Attract,TM45
197,496,Round,TM48
197,497,Echoed Voice,TM49
197,371,Payback,TM66
197,514,Retaliate,TM67
197,416,Giga Impact,TM68
197,148,Flash,TM70
197,244,Psych Up,TM77
197,138,Dream Eater,TM85
197,207,Swagger,TM87
197,214,Sleep Talk,TM88
197,164,Substitute,TM90
197,555,Snarl,TM95
197,399,Dark Pulse,TM97
197,590,Confide,TM100
197,15,Cut,HM01
521,92,Toxic,TM06
521,237,Hidden Power,TM10
521,241,Sunny Day,TM11
521,269,Taunt,TM12
521,63,Hyper Beam,TM15
521,182,Protect,TM17
521,240,Rain Dance,TM18
521,218,Frustration,TM21
521,216,Return,TM27
521,104,Double Team,TM32
521,332,Aerial Ace,TM40
521,263,Facade,TM42
521,156,Rest,TM44
521,213,Attract,TM45
521,496,Round,TM48
521,497,Echoed Voice,TM49
521,416,Giga Impact,TM68
521,244,Psych Up,TM77
521,526,Work Up,TM83
521,207,Swagger,TM87
521,365,Pluck,TM88
521,369,U-turn,TM89
521,164,Substitute,TM90
521,19,Fly,HM02
217,468,Hone Claws,TM01
217,46,Roar,TM05
217,92,Toxic,TM06
217,339,Bulk Up,TM08
217,237,Hidden Power,TM10
217,241,Sunny Day,TM11
217,269,Taunt,TM12
217,63,Hyper Beam,TM15
217,182,Protect,TM17
217,240,Rain Dance,TM18
217,218,Frustration,TM21
217,479,Smack Down,TM23
217,89,Earthquake,TM26
217,216,Return,TM27
217,91,Dig,TM28
217,280,Brick Break,TM31
217,104,Double Team,TM32
217,317,Rock Tomb,TM39
217,332,Aerial Ace,TM40
217,259,Torment,TM41
217,263,Facade,TM42
217,156,Rest,TM44
217,213,Attract,TM45
217,168,Thief,TM46
217,496,Round,TM48
217,411,Focus Blast,TM52
217,374,Fling,TM56
217,421,Shadow Claw,TM65
217,371,Payback,TM66
217,514,Retaliate,TM67
217,416,Giga Impact,TM68
217,444,Stone Edge,TM71
217,14,Swords Dance,TM75
217,523,Bulldoze,TM78
217,157,Rock Slide,TM80
217,207,Swagger,TM87
217,214,Sleep Talk,TM88
217,164,Substitute,TM90
217,249,Rock Smash,TM94
217,612,Power-Up Punch,TM98
217,590,Confide,TM100
217,15,Cut,HM01
217,70,Strength,HM04
480,473,Psyshock,TM03
480,347,Calm Mind,TM04
480,92,Toxic,TM06
480,237,Hidden Power,TM10
480,241,Sunny Day,TM11
480,63,Hyper Beam,TM15
480,113,Light Screen,TM16
480,182,Protect,TM17
480,240,Rain Dance,TM18
480,219,Safeguard,TM20
480,218,Frustration,TM21
480,76,SolarBeam,TM22
480,85,Thunderbolt,TM24
480,9,Thunder,TM25
480,216,Return,TM27
480,94,Psychic,TM29
480,247,Shadow Ball,TM30
480,104,Double Team,TM32
480,115,Reflect,TM33
480,201,Sandstorm,TM37
480,263,Facade,TM42
480,156,Rest,TM44
480,496,Round,TM48
480,412,Energy Ball,TM53
480,374,Fling,TM56
480,451,Charge Beam,TM57
480,512,Acrobatics,TM62
480,416,Giga Impact,TM68
480,148,Flash,TM70
480,86,Thunder Wave,TM73
480,244,Psych Up,TM77
480,138,Dream Eater,TM85
480,447,Grass Knot,TM86
480,207,Swagger,TM87
480,214,Sleep Talk,TM88
480,369,U-turn,TM89
480,164,Substitute,TM90
480,433,Trick Room,TM92
480,612,Power-Up Punch,TM98
480,605,Dazzling Gleam,TM99
480,590,Confide,TM100
583,92,Toxic,TM06
583,258,Hail,TM07
583,237,Hidden Power,TM10
583,269,Taunt,TM12
583,58,Ice Beam,TM13
583,59,Blizzard,TM14
583,113,Light Screen,TM16
583,182,Protect,TM17
583,240,Rain Dance,TM18
583,218,Frustration,TM21
583,216,Return,TM27
583,104,Double Team,TM32
583,263,Facade,TM42
583,156,Rest,TM44
583,213,Attract,TM45
583,496,Round,TM48
583,153,Explosion,TM64
583,524,Frost Breath,TM79
583,207,Swagger,TM87
583,214,Sleep Talk,TM88
583,164,Substitute,TM90
583,430,Flash Cannon,TM91
583,590,Confide,TM100
582,92,Toxic,TM06
582,258,Hail,TM07
582,237,Hidden Power,TM10
582,269,Taunt,TM12
582,58,Ice Beam,TM13
582,59,Blizzard,TM14
582,113,Light Screen,TM16
582,182,Protect,TM17
582,240,Rain Dance,TM18
582,218,Frustration,TM21
582,216,Return,TM27
582,104,Double Team,TM32
582,263,Facade,TM42
582,156,Rest,TM44
582,213,Attract,TM45
582,496,Round,TM48
582,153,Explosion,TM64
582,524,Frost Breath,TM79
582,207,Swagger,TM87
582,214,Sleep Talk,TM88
582,164,Substitute,TM90
582,430,Flash Cannon,TM91
582,590,Confide,TM100
584,92,Toxic,TM06
584,258,Hail,TM07
584,237,Hidden Power,TM10
584,269,Taunt,TM12
584,58,Ice Beam,TM13
584,59,Blizzard,TM14
584,63,Hyper Beam,TM15
584,113,Light Screen,TM16
584,182,Protect,TM17
584,240,Rain Dance,TM18
584,218,Frustration,TM21
584,216,Return,TM27
584,104,Double Team,TM32
584,263,Facade,TM42
584,156,Rest,TM44
584,213,Attract,TM45
584,496,Round,TM48
584,153,Explosion,TM64
584,416,Giga Impact,TM68
584,524,Frost Breath,TM79
584,207,Swagger,TM87
584,214,Sleep Talk,TM88
584,164,Substitute,TM90
584,430,Flash Cannon,TM91
584,590,Confide,TM100
134,46,Roar,TM05
134,92,Toxic,TM06
134,258,Hail,TM07
134,237,Hidden Power,TM10
134,241,Sunny Day,TM11
134,58,Ice Beam,TM13
134,59,Blizzard,TM14
134,63,Hyper Beam,TM15
134,182,Protect,TM17
134,240,Rain Dance,TM18
134,218,Frustration,TM21
134,216,Return,TM27
134,91,Dig,TM28
134,247,Shadow Ball,TM30
134,104,Double Team,TM32
134,263,Facade,TM42
134,156,Rest,TM44
134,213,Attract,TM45
134,496,Round,TM48
134,497,Echoed Voice,TM49
134,503,Scald,TM55
134,514,Retaliate,TM67
134,416,Giga Impact,TM68
134,207,Swagger,TM87
134,214,Sleep Talk,TM88
134,164,Substitute,TM90
134,249,Rock Smash,TM94
134,590,Confide,TM100
134,57,Surf,HM03
134,70,Strength,HM04
134,127,Waterfall,HM05
543,92,Toxic,TM06
543,474,Venoshock,TM09
543,237,Hidden Power,TM10
543,241,Sunny Day,TM11
543,182,Protect,TM17
543,218,Frustration,TM21
543,76,Solar Beam,TM22
543,216,Return,TM27
543,104,Double Team,TM32
543,188,Sludge Bomb,TM36
543,263,Facade,TM42
543,156,Rest,TM44
543,213,Attract,TM45
543,496,Round,TM48
543,371,Payback,TM66
543,360,Gyro Ball,TM74
543,522,Struggle Bug,TM76
543,611,Infestation,TM83
543,398,Poison Jab,TM84
543,207,Swagger,TM87
543,214,Sleep Talk,TM88
543,164,Substitute,TM90
543,249,Rock Smash,TM94
543,590,Confide,TM100
049,92,Toxic,TM06
049,474,Venoshock,TM09
049,237,Hidden Power,TM10
049,241,Sunny Day,TM11
049,63,Hyper Beam,TM15
049,182,Protect,TM17
049,218,Frustration,TM21
049,76,SolarBeam,TM22
049,216,Return,TM27
049,94,Psychic,TM29
049,104,Double Team,TM32
049,188,Sludge Bomb,TM36
049,332,Aerial Ace,TM40
049,263,Facade,TM42
049,156,Rest,TM44
049,213,Attract,TM45
049,168,Thief,TM46
049,496,Round,TM48
049,412,Energy Ball,TM53
049,512,Acrobatics,TM62
049,416,Giga Impact,TM68
049,148,Flash,TM70
049,522,Struggle Bug,TM76
049,207,Swagger,TM87
049,369,U-turn,TM89
049,164,Substitute,TM90
048,92,Toxic,TM06
048,474,Venoshock,TM09
048,237,Hidden Power,TM10
048,241,Sunny Day,TM11
048,182,Protect,TM17
048,218,Frustration,TM21
048,76,SolarBeam,TM22
048,216,Return,TM27
048,94,Psychic,TM29
048,104,Double Team,TM32
048,188,Sludge Bomb,TM36
048,263,Facade,TM42
048,156,Rest,TM44
048,213,Attract,TM45
048,168,Thief,TM46
048,496,Round,TM48
048,148,Flash,TM70
048,522,Struggle Bug,TM76
048,207,Swagger,TM87
048,164,Substitute,TM90
003,46,Roar,TM05
003,92,Toxic,TM06
003,474,Venoshock,TM09
003,237,Hidden Power,TM10
003,241,Sunny Day,TM11
003,63,Hyper Beam,TM15
003,113,Light Screen,TM16
003,182,Protect,TM17
003,219,Safeguard,TM20
003,218,Frustration,TM21
003,76,Solar Beam,TM22
003,89,Earthquake,TM26
003,216,Return,TM27
003,104,Double Team,TM32
003,188,Sludge Bomb,TM36
003,263,Facade,TM42
003,156,Rest,TM44
003,213,Attract,TM45
003,496,Round,TM48
003,497,Echoed Voice,TM49
003,412,Energy Ball,TM53
003,416,Giga Impact,TM68
003,148,Flash,TM70
003,14,Swords Dance,TM75
003,523,Bulldoze,TM78
003,447,Grass Knot,TM86
003,207,Swagger,TM87
003,214,Sleep Talk,TM88
003,164,Substitute,TM90
003,249,Rock Smash,TM94
003,267,Nature Power,TM96
003,590,Confide,TM100
003,15,Cut,HM01
003,70,Strength,HM04
416,468,Hone Claws,TM01
416,92,Toxic,TM06
416,474,Venoshock,TM09
416,237,Hidden Power,TM10
416,241,Sunny Day,TM11
416,63,Hyper Beam,TM15
416,182,Protect,TM17
416,240,Rain Dance,TM18
416,355,Roost,TM19
416,218,Frustration,TM21
416,216,Return,TM27
416,104,Double Team,TM32
416,188,Sludge Bomb,TM36
416,332,Aerial Ace,TM40
416,263,Facade,TM42
416,156,Rest,TM44
416,213,Attract,TM45
416,168,Thief,TM46
416,496,Round,TM48
416,374,Fling,TM56
416,511,Quash,TM60
416,512,Acrobatics,TM62
416,416,Giga Impact,TM68
416,148,Flash,TM70
416,522,Struggle Bug,TM76
416,404,X-Scissor,TM81
416,611,Infestation,TM83
416,207,Swagger,TM87
416,214,Sleep Talk,TM88
416,369,U-turn,TM89
416,164,Substitute,TM90
416,590,Confide,TM100
416,15,Cut,HM01
329,92,Toxic,TM06
329,237,Hidden Power,TM10
329,241,Sunny Day,TM11
329,63,Hyper Beam,TM15
329,182,Protect,TM17
329,355,Roost,TM19
329,218,Frustration,TM21
329,76,Solar Beam,TM22
329,89,Earthquake,TM26
329,216,Return,TM27
329,91,Dig,TM28
329,104,Double Team,TM32
329,201,Sandstorm,TM37
329,317,Rock Tomb,TM39
329,263,Facade,TM42
329,156,Rest,TM44
329,213,Attract,TM45
329,496,Round,TM48
329,211,Steel Wing,TM51
329,522,Struggle Bug,TM76
329,523,Bulldoze,TM78
329,157,Rock Slide,TM80
329,207,Swagger,TM87
329,214,Sleep Talk,TM88
329,369,U-turn,TM89
329,164,Substitute,TM90
329,249,Rock Smash,TM94
329,590,Confide,TM100
329,19,Fly,HM02
329,70,Strength,HM04
494,473,Psyshock,TM03
494,92,Toxic,TM06
494,237,Hidden Power,TM10
494,241,Sunny Day,TM11
494,269,Taunt,TM12
494,63,Hyper Beam,TM15
494,113,Light Screen,TM16
494,182,Protect,TM17
494,219,Safeguard,TM20
494,218,Frustration,TM21
494,76,SolarBeam,TM22
494,85,Thunderbolt,TM24
494,9,Thunder,TM25
494,216,Return,TM27
494,94,Psychic,TM29
494,247,Shadow Ball,TM30
494,280,Brick Break,TM31
494,104,Double Team,TM32
494,53,Flamethrower,TM35
494,126,Fire Blast,TM38
494,263,Facade,TM42
494,488,Flame Charge,TM43
494,156,Rest,TM44
494,496,Round,TM48
494,315,Overheat,TM50
494,411,Focus Blast,TM52
494,412,Energy Ball,TM53
494,374,Fling,TM56
494,451,Charge Beam,TM57
494,510,Incinerate,TM59
494,261,Will-O-Wisp,TM61
494,373,Embargo,TM63
494,416,Giga Impact,TM68
494,148,Flash,TM70
494,86,Thunder Wave,TM73
494,244,Psych Up,TM77
494,447,Grass Knot,TM86
494,207,Swagger,TM87
494,214,Sleep Talk,TM88
494,369,U-turn,TM89
494,164,Substitute,TM90
494,433,Trick Room,TM92
494,528,Wild Charge,TM93
494,249,Rock Smash,TM94
494,612,Power-Up Punch,TM98
494,605,Dazzling Gleam,TM99
494,590,Confide,TM100
071,92,Toxic,TM06
071,474,Venoshock,TM09
071,237,Hidden Power,TM10
071,241,Sunny Day,TM11
071,63,Hyper Beam,TM15
071,182,Protect,TM17
071,218,Frustration,TM21
071,76,SolarBeam,TM22
071,216,Return,TM27
071,104,Double Team,TM32
071,115,Reflect,TM33
071,188,Sludge Bomb,TM36
071,263,Facade,TM42
071,156,Rest,TM44
071,213,Attract,TM45
071,168,Thief,TM46
071,496,Round,TM48
071,412,Energy Ball,TM53
071,416,Giga Impact,TM68
071,148,Flash,TM70
071,14,Swords Dance,TM75
071,611,Infestation,TM83
071,447,Grass Knot,TM86
071,207,Swagger,TM87
071,214,Sleep Talk,TM88
071,164,Substitute,TM90
071,267,Nature Power,TM96
071,590,Confide,TM100
071,15,Cut,HM01
288,468,Hone Claws,TM01
288,46,Roar,TM05
288,92,Toxic,TM06
288,339,Bulk Up,TM08
288,237,Hidden Power,TM10
288,241,Sunny Day,TM11
288,269,Taunt,TM12
288,58,Ice Beam,TM13
288,59,Blizzard,TM14
288,182,Protect,TM17
288,240,Rain Dance,TM18
288,218,Frustration,TM21
288,76,SolarBeam,TM22
288,85,Thunderbolt,TM24
288,9,Thunder,TM25
288,89,Earthquake,TM26
288,216,Return,TM27
288,247,Shadow Ball,TM30
288,280,Brick Break,TM31
288,104,Double Team,TM32
288,53,Flamethrower,TM35
288,126,Fire Blast,TM38
288,317,Rock Tomb,TM39
288,332,Aerial Ace,TM40
288,263,Facade,TM42
288,156,Rest,TM44
288,213,Attract,TM45
288,490,Low Sweep,TM47
288,496,Round,TM48
288,411,Focus Blast,TM52
288,374,Fling,TM56
288,510,Incinerate,TM59
288,421,Shadow Claw,TM65
288,514,Retaliate,TM67
288,523,Bulldoze,TM78
288,157,Rock Slide,TM80
288,526,Work Up,TM83
288,207,Swagger,TM87
288,164,Substitute,TM90
288,249,Rock Smash,TM94
288,15,Cut,HM01
288,70,Strength,HM04
045,92,Toxic,TM06
045,474,Venoshock,TM09
045,237,Hidden Power,TM10
045,241,Sunny Day,TM11
045,182,Protect,TM17
045,218,Frustration,TM21
045,76,Solar Beam,TM22
045,216,Return,TM27
045,104,Double Team,TM32
045,188,Sludge Bomb,TM36
045,263,Facade,TM42
045,156,Rest,TM44
045,213,Attract,TM45
045,496,Round,TM48
045,412,Energy Ball,TM53
045,148,Flash,TM70
045,14,Swords Dance,TM75
045,611,Infestation,TM83
045,447,Grass Knot,TM86
045,207,Swagger,TM87
045,164,Substitute,TM90
045,267,Nature Power,TM96
045,605,Dazzling Gleam,TM99
045,590,Confide,TM100
045,15,Cut,HM01
640,347,Calm Mind,TM04
640,46,Roar,TM05
640,92,Toxic,TM06
640,237,Hidden Power,TM10
640,241,Sunny Day,TM11
640,269,Taunt,TM12
640,63,Hyper Beam,TM15
640,113,Light Screen,TM16
640,182,Protect,TM17
640,219,Safeguard,TM20
640,218,Frustration,TM21
640,76,Solar Beam,TM22
640,216,Return,TM27
640,104,Double Team,TM32
640,115,Reflect,TM33
640,332,Aerial Ace,TM40
640,263,Facade,TM42
640,156,Rest,TM44
640,496,Round,TM48
640,411,Focus Blast,TM52
640,412,Energy Ball,TM53
640,206,False Swipe,TM54
640,514,Retaliate,TM67
640,416,Giga Impact,TM68
640,148,Flash,TM70
640,444,Stone Edge,TM71
640,14,Swords Dance,TM75
640,244,Psych Up,TM77
640,404,X-Scissor,TM81
640,447,Grass Knot,TM86
640,207,Swagger,TM87
640,214,Sleep Talk,TM88
640,164,Substitute,TM90
640,249,Rock Smash,TM94
640,267,Nature Power,TM96
640,590,Confide,TM100
640,15,Cut,HM01
640,70,Strength,HM04
666,347,Calm Mind,TM04
666,92,Toxic,TM06
666,237,Hidden Power,TM10
666,241,Sunny Day,TM11
666,63,Hyper Beam,TM15
666,113,Light Screen,TM16
666,182,Protect,TM17
666,240,Rain Dance,TM18
666,355,Roost,TM19
666,219,Safeguard,TM20
666,218,Frustration,TM21
666,76,Solar Beam,TM22
666,216,Return,TM27
666,94,Psychic,TM29
666,104,Double Team,TM32
666,332,Aerial Ace,TM40
666,263,Facade,TM42
666,156,Rest,TM44
666,213,Attract,TM45
666,168,Thief,TM46
666,496,Round,TM48
666,412,Energy Ball,TM53
666,512,Acrobatics,TM62
666,416,Giga Impact,TM68
666,148,Flash,TM70
666,522,Struggle Bug,TM76
666,244,Psych Up,TM77
666,611,Infestation,TM83
666,138,Dream Eater,TM85
666,207,Swagger,TM87
666,214,Sleep Talk,TM88
666,369,U-turn,TM89
666,164,Substitute,TM90
666,590,Confide,TM100
313,92,Toxic,TM06
313,237,Hidden Power,TM10
313,241,Sunny Day,TM11
313,113,Light Screen,TM16
313,182,Protect,TM17
313,240,Rain Dance,TM18
313,355,Roost,TM19
313,218,Frustration,TM21
313,76,Solar Beam,TM22
313,85,Thunderbolt,TM24
313,9,Thunder,TM25
313,216,Return,TM27
313,247,Shadow Ball,TM30
313,280,Brick Break,TM31
313,104,Double Team,TM32
313,332,Aerial Ace,TM40
313,263,Facade,TM42
313,156,Rest,TM44
313,213,Attract,TM45
313,168,Thief,TM46
313,496,Round,TM48
313,374,Fling,TM56
313,451,Charge Beam,TM57
313,512,Acrobatics,TM62
313,148,Flash,TM70
313,86,Thunder Wave,TM73
313,522,Struggle Bug,TM76
313,244,Psych Up,TM77
313,207,Swagger,TM87
313,214,Sleep Talk,TM88
313,369,U-turn,TM89
313,164,Substitute,TM90
313,612,Power-Up Punch,TM98
313,605,Dazzling Gleam,TM99
313,590,Confide,TM100
637,347,Calm Mind,TM04
637,92,Toxic,TM06
637,237,Hidden Power,TM10
637,241,Sunny Day,TM11
637,63,Hyper Beam,TM15
637,113,Light Screen,TM16
637,182,Protect,TM17
637,355,Roost,TM19
637,219,Safeguard,TM20
637,218,Frustration,TM21
637,76,Solar Beam,TM22
637,216,Return,TM27
637,94,Psychic,TM29
637,104,Double Team,TM32
637,53,Flamethrower,TM35
637,126,Fire Blast,TM38
637,332,Aerial Ace,TM40
637,263,Facade,TM42
637,488,Flame Charge,TM43
637,156,Rest,TM44
637,496,Round,TM48
637,315,Overheat,TM50
637,510,Incinerate,TM59
637,261,Will-O-Wisp,TM61
637,512,Acrobatics,TM62
637,416,Giga Impact,TM68
637,522,Struggle Bug,TM76
637,398,Poison Jab,TM84
637,207,Swagger,TM87
637,214,Sleep Talk,TM88
637,369,U-turn,TM89
637,164,Substitute,TM90
637,528,Wild Charge,TM93
637,590,Confide,TM100
637,19,Fly,HM02
100,92,Toxic,TM06
100,237,Hidden Power,TM10
100,269,Taunt,TM12
100,113,Light Screen,TM16
100,182,Protect,TM17
100,240,Rain Dance,TM18
100,218,Frustration,TM21
100,85,Thunderbolt,TM24
100,9,Thunder,TM25
100,216,Return,TM27
100,104,Double Team,TM32
100,259,Torment,TM41
100,263,Facade,TM42
100,156,Rest,TM44
100,168,Thief,TM46
100,496,Round,TM48
100,451,Charge Beam,TM57
100,153,Explosion,TM64
100,148,Flash,TM70
100,521,Volt Switch,TM72
100,86,Thunder Wave,TM73
100,360,Gyro Ball,TM74
100,207,Swagger,TM87
100,214,Sleep Talk,TM88
100,164,Substitute,TM90
100,528,Wild Charge,TM93
100,590,Confide,TM100
629,92,Toxic,TM06
629,237,Hidden Power,TM10
629,241,Sunny Day,TM11
629,269,Taunt,TM12
629,182,Protect,TM17
629,240,Rain Dance,TM18
629,355,Roost,TM19
629,218,Frustration,TM21
629,216,Return,TM27
629,247,Shadow Ball,TM30
629,104,Double Team,TM32
629,317,Rock Tomb,TM39
629,332,Aerial Ace,TM40
629,259,Torment,TM41
629,263,Facade,TM42
629,156,Rest,TM44
629,213,Attract,TM45
629,168,Thief,TM46
629,496,Round,TM48
629,211,Steel Wing,TM51
629,510,Incinerate,TM59
629,373,Embargo,TM63
629,371,Payback,TM66
629,514,Retaliate,TM67
629,244,Psych Up,TM77
629,207,Swagger,TM87
629,214,Sleep Talk,TM88
629,369,U-turn,TM89
629,164,Substitute,TM90
629,249,Rock Smash,TM94
629,555,Snarl,TM95
629,399,Dark Pulse,TM97
629,590,Confide,TM100
629,19,Fly,HM02
037,46,Roar,TM05
037,92,Toxic,TM06
037,237,Hidden Power,TM10
037,241,Sunny Day,TM11
037,182,Protect,TM17
037,219,Safeguard,TM20
037,218,Frustration,TM21
037,216,Return,TM27
037,91,Dig,TM28
037,104,Double Team,TM32
037,53,Flamethrower,TM35
037,126,Fire Blast,TM38
037,263,Facade,TM42
037,488,Flame Charge,TM43
037,156,Rest,TM44
037,213,Attract,TM45
037,496,Round,TM48
037,315,Overheat,TM50
037,412,Energy Ball,TM53
037,510,Incinerate,TM59
037,261,Will-O-Wisp,TM61
037,371,Payback,TM66
037,244,Psych Up,TM77
037,207,Swagger,TM87
037,214,Sleep Talk,TM88
037,164,Substitute,TM90
037,399,Dark Pulse,TM97
037,590,Confide,TM100
320,46,Roar,TM05
320,92,Toxic,TM06
320,258,Hail,TM07
320,237,Hidden Power,TM10
320,58,Ice Beam,TM13
320,59,Blizzard,TM14
320,182,Protect,TM17
320,240,Rain Dance,TM18
320,218,Frustration,TM21
320,89,Earthquake,TM26
320,216,Return,TM27
320,104,Double Team,TM32
320,317,Rock Tomb,TM39
320,263,Facade,TM42
320,156,Rest,TM44
320,213,Attract,TM45
320,496,Round,TM48
320,497,Echoed Voice,TM49
320,503,Scald,TM55
320,523,Bulldoze,TM78
320,207,Swagger,TM87
320,214,Sleep Talk,TM88
320,164,Substitute,TM90
320,249,Rock Smash,TM94
320,590,Confide,TM100
320,57,Surf,HM03
320,70,Strength,HM04
320,127,Waterfall,HM05
321,46,Roar,TM05
321,92,Toxic,TM06
321,258,Hail,TM07
321,237,Hidden Power,TM10
321,58,Ice Beam,TM13
321,59,Blizzard,TM14
321,63,Hyper Beam,TM15
321,182,Protect,TM17
321,240,Rain Dance,TM18
321,218,Frustration,TM21
321,89,Earthquake,TM26
321,216,Return,TM27
321,104,Double Team,TM32
321,317,Rock Tomb,TM39
321,263,Facade,TM42
321,156,Rest,TM44
321,213,Attract,TM45
321,496,Round,TM48
321,497,Echoed Voice,TM49
321,503,Scald,TM55
321,416,Giga Impact,TM68
321,523,Bulldoze,TM78
321,207,Swagger,TM87
321,214,Sleep Talk,TM88
321,164,Substitute,TM90
321,249,Rock Smash,TM94
321,590,Confide,TM100
321,57,Surf,HM03
321,70,Strength,HM04
321,127,Waterfall,HM05
365,46,Roar,TM05
365,92,Toxic,TM06
365,258,Hail,TM07
365,237,Hidden Power,TM10
365,58,Ice Beam,TM13
365,59,Blizzard,TM14
365,63,Hyper Beam,TM15
365,182,Protect,TM17
365,240,Rain Dance,TM18
365,218,Frustration,TM21
365,89,Earthquake,TM26
365,216,Return,TM27
365,104,Double Team,TM32
365,317,Rock Tomb,TM39
365,263,Facade,TM42
365,156,Rest,TM44
365,213,Attract,TM45
365,496,Round,TM48
365,497,Echoed Voice,TM49
365,416,Giga Impact,TM68
365,523,Bulldoze,TM78
365,524,Frost Breath,TM79
365,157,Rock Slide,TM80
365,207,Swagger,TM87
365,164,Substitute,TM90
365,249,Rock Smash,TM94
365,57,Surf,HM03
365,70,Strength,HM04
365,127,Waterfall,HM05
365,291,Dive,HM06
008,92,Toxic,TM06
008,258,Hail,TM07
008,237,Hidden Power,TM10
008,58,Ice Beam,TM13
008,59,Blizzard,TM14
